Auth: Cookie?#9461; Com: help [True]; T: 2022-04-19 23:35:44.300962+00:00; Parents: []; Children: None;
[COMMAND] Auth: Cookie?#9999; Com: rule34; T: 2022-04-29 11:01:26.590069+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: rule34; T: 2022-04-29 11:01:26.591069+00:00; Parents: None;
[COMMAND] Auth: Cookie?#9999; Com: rule34; T: 2022-04-29 11:01:26.591069+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: rule34; T: 2022-04-29 11:04:22.233597+00:00; Parents: None;
[COMMAND] Auth: Cookie?#9999; Com: rule34; T: 2022-04-29 11:04:22.300457+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: rule34; T: 2022-04-29 11:04:22.504686+00:00; Parents: None;
[COMMAND] Auth: Cookie?#9999; Com: rule34; T: 2022-04-29 11:04:22.505686+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: rule34; T: 2022-04-29 11:05:10.275064+00:00; Parents: None;
[COMMAND] Auth: Cookie?#9999; Com: rule34; T: 2022-04-29 11:05:10.275064+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: rule34; T: 2022-04-29 11:05:10.989735+00:00; Parents: None;
[COMMAND] Auth: Cookie?#9999; Com: rule34; T: 2022-04-29 11:05:10.990740+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: rule34; T: 2022-04-29 11:06:14.227283+00:00; Parents: None;
[COMMAND] Auth: Cookie?#9999; Com: rule34; T: 2022-04-29 11:06:14.228283+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: rule34; T: 2022-04-29 11:06:14.244171+00:00; Parents: None;
[COMMAND] Auth: Cookie?#9999; Com: rule34; T: 2022-04-29 11:06:14.244171+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: bot; T: 2022-04-29 11:46:34.731172+00:00; Parents: None;
[COMMAND] Auth: Cookie?#9999; Com: bot; T: 2022-04-29 11:46:34.731172+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: bot; T: 2022-04-29 11:46:34.733172+00:00; Parents: None;
[COMMAND] Auth: Cookie?#9999; Com: bot; T: 2022-04-29 11:46:34.733172+00:00; Parents: [];
[COMMAND] Auth: Cookie?#9999; Com: sync; T: 2022-04-29 12:50:09.445068+00:00; Parents: [];
[COMMAND] Auth: Cookie?#9999; Com: sync; T: 2022-04-29 12:50:09.449068+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 12:50:28.977899+00:00; Parents: None;
[COMMAND] Auth: Cookie?#9999; Com: help; T: 2022-04-29 12:50:28.978900+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 12:50:28.978900+00:00; Parents: None;
[COMMAND] Auth: Cookie?#9999; Com: help; T: 2022-04-29 12:50:28.978900+00:00; Parents: [];
[INTERACTION] Auth: DivineEnding#7514; Com: neko; T: 2022-04-29 12:54:46.036266+00:00; Parents: None;
[COMMAND] Auth: DivineEnding#7514; Com: neko; T: 2022-04-29 12:54:46.036266+00:00; Parents: [];
[INTERACTION] Auth: DivineEnding#7514; Com: neko; T: 2022-04-29 12:54:46.041266+00:00; Parents: None;
[COMMAND] Auth: DivineEnding#7514; Com: neko; T: 2022-04-29 12:54:46.041266+00:00; Parents: [];
[INTERACTION] Auth: DivineEnding#7514; Com: neko; T: 2022-04-29 12:55:10.645261+00:00; Parents: None;
[COMMAND] Auth: DivineEnding#7514; Com: neko; T: 2022-04-29 12:55:10.645261+00:00; Parents: [];
[INTERACTION] Auth: DivineEnding#7514; Com: neko; T: 2022-04-29 12:55:10.706424+00:00; Parents: None;
[COMMAND] Auth: DivineEnding#7514; Com: neko; T: 2022-04-29 12:55:10.706424+00:00; Parents: [];
[INTERACTION] Auth: DivineEnding#7514; Com: neko; T: 2022-04-29 12:57:08.721843+00:00; Parents: None;
[COMMAND] Auth: DivineEnding#7514; Com: neko; T: 2022-04-29 12:57:08.721843+00:00; Parents: [];
[INTERACTION] Auth: DivineEnding#7514; Com: neko; T: 2022-04-29 12:57:08.729842+00:00; Parents: None;
[COMMAND] Auth: DivineEnding#7514; Com: neko; T: 2022-04-29 12:57:08.730843+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: suggest; T: 2022-04-29 12:59:48.614792+00:00; Parents: None;
[COMMAND] Auth: Cookie?#9999; Com: suggest; T: 2022-04-29 12:59:48.614792+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: suggest; T: 2022-04-29 12:59:48.614792+00:00; Parents: None;
[COMMAND] Auth: Cookie?#9999; Com: suggest; T: 2022-04-29 12:59:48.614792+00:00; Parents: [];
[INTERACTION] Auth: DivineEnding#7514; Com: suggest; T: 2022-04-29 13:01:09.843203+00:00; Parents: None;
[COMMAND] Auth: DivineEnding#7514; Com: suggest; T: 2022-04-29 13:01:09.843203+00:00; Parents: [];
[INTERACTION] Auth: DivineEnding#7514; Com: suggest; T: 2022-04-29 13:01:09.848203+00:00; Parents: None;
[COMMAND] Auth: DivineEnding#7514; Com: suggest; T: 2022-04-29 13:01:09.849203+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: suggest; T: 2022-04-29 13:58:49.340779+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: suggest; T: 2022-04-29 13:58:49.340779+00:00; Parents: None;
[COMMAND] Auth: Cookie?#9999; Com: suggest; T: 2022-04-29 13:58:49.340779+00:00; Parents: [];
[COMMAND] Auth: Cookie?#9999; Com: suggest; T: 2022-04-29 13:58:49.340779+00:00; Parents: [];
[INTERACTION] Auth: CompoundCrown76#5783; Com: nekolewd; T: 2022-04-29 18:53:27.273760+00:00; Parents: None;
[COMMAND] Auth: CompoundCrown76#5783; Com: nekolewd; T: 2022-04-29 18:53:27.274759+00:00; Parents: [];
[INTERACTION] Auth: CompoundCrown76#5783; Com: nekolewd; T: 2022-04-29 18:53:27.279763+00:00; Parents: None;
[COMMAND] Auth: CompoundCrown76#5783; Com: nekolewd; T: 2022-04-29 18:53:27.279763+00:00; Parents: [];
[COMMAND] Auth: Cookie?#9999; Com: help; T: 2022-04-29 19:10:30.488628+00:00; Parents: [];
[COMMAND] Auth: Cookie?#9999; Com: help; T: 2022-04-29 19:10:50.913992+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 19:13:03.198837+00:00; Parents: None;
[COMMAND] Auth: Cookie?#9999; Com: help; T: 2022-04-29 19:13:03.199837+00:00; Parents: [];
[COMMAND] Auth: Cookie?#9999; Com: graph line; T: 2022-04-29 19:36:59.892278+00:00; Parents: ['graph'];
[COMMAND] Auth: Cookie?#9999; Com: graph line; T: 2022-04-29 19:37:10.769764+00:00; Parents: ['graph'];
[COMMAND] Auth: Cookie?#9999; Com: graph line; T: 2022-04-29 19:38:53.019113+00:00; Parents: ['graph'];
[COMMAND] Auth: Cookie?#9999; Com: sync; T: 2022-04-29 19:42:43.001077+00:00; Parents: [];
[COMMAND] Auth: Cookie?#9999; Com: graph; T: 2022-04-29 19:42:53.257825+00:00; Parents: ['graph'];
[COMMAND] Auth: Cookie?#9999; Com: graph axline; T: 2022-04-29 19:43:10.903646+00:00; Parents: ['graph'];
[COMMAND] Auth: Cookie?#9999; Com: graph axline; T: 2022-04-29 19:43:39.665151+00:00; Parents: ['graph'];
[COMMAND] Auth: Cookie?#9999; Com: graph axline; T: 2022-04-29 19:44:57.437185+00:00; Parents: ['graph'];
[COMMAND] Auth: Cookie?#9999; Com: graph axline; T: 2022-04-29 19:49:27.463565+00:00; Parents: ['graph'];
[COMMAND] Auth: Cookie?#9999; Com: graph axline; T: 2022-04-29 19:53:20.043773+00:00; Parents: ['graph'];
[COMMAND] Auth: Cookie?#9999; Com: graph axline; T: 2022-04-29 19:53:38.302683+00:00; Parents: ['graph'];
[INTERACTION] Auth: DivineEnding#7514; Com: axline; T: 2022-04-29 20:25:52.466178+00:00; Parents: <discord.app_commands.commands.Group object at 0x00000257FC528B80>;
[COMMAND] Auth: DivineEnding#7514; Com: graph axline; T: 2022-04-29 20:25:52.486179+00:00; Parents: [];
[INTERACTION] Auth: DivineEnding#7514; Com: neko; T: 2022-04-29 20:26:07.472488+00:00; Parents: None;
[COMMAND] Auth: DivineEnding#7514; Com: neko; T: 2022-04-29 20:26:07.472488+00:00; Parents: [];
[COMMAND] Auth: Cookie?#9999; Com: graph axline; T: 2022-04-29 20:37:01.038919+00:00; Parents: ['graph'];
[COMMAND] Auth: Cookie?#9999; Com: graph axline; T: 2022-04-29 20:46:44.226228+00:00; Parents: ['graph'];
[COMMAND] Auth: Cookie?#9999; Com: graph axline; T: 2022-04-29 20:46:56.441790+00:00; Parents: ['graph'];
[COMMAND] Auth: Cookie?#9999; Com: graph axline; T: 2022-04-29 20:54:35.560330+00:00; Parents: ['graph'];
[COMMAND] Auth: Cookie?#9999; Com: graph axline; T: 2022-04-29 20:54:55.982695+00:00; Parents: ['graph'];
[COMMAND] Auth: Cookie?#9999; Com: graph axline; T: 2022-04-29 20:55:11.634115+00:00; Parents: ['graph'];
[COMMAND] Auth: Cookie?#9999; Com: sync; T: 2022-04-29 21:07:14.221770+00:00; Parents: [];
[COMMAND] Auth: Cookie?#9999; Com: graph axline; T: 2022-04-29 21:14:30.405314+00:00; Parents: ['graph'];
[COMMAND] Auth: Cookie?#9999; Com: graph axline; T: 2022-04-29 21:15:22.420387+00:00; Parents: ['graph'];
[COMMAND] Auth: Cookie?#9999; Com: graph axline; T: 2022-04-29 21:15:39.045864+00:00; Parents: ['graph'];
[COMMAND] Auth: Cookie?#9999; Com: graph axline; T: 2022-04-29 21:16:28.384039+00:00; Parents: ['graph'];
[COMMAND] Auth: Cookie?#9999; Com: graph axline; T: 2022-04-29 21:16:34.815694+00:00; Parents: ['graph'];
[COMMAND] Auth: Cookie?#9999; Com: graph axline; T: 2022-04-29 21:16:44.981130+00:00; Parents: ['graph'];
[COMMAND] Auth: Cookie?#9999; Com: graph axline; T: 2022-04-29 21:16:58.856429+00:00; Parents: ['graph'];
[COMMAND] Auth: Cookie?#9999; Com: graph axline; T: 2022-04-29 21:22:36.758394+00:00; Parents: ['graph'];
[COMMAND] Auth: Cookie?#9999; Com: graph axline; T: 2022-04-29 21:23:15.448407+00:00; Parents: ['graph'];
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-29 21:27:12.540211+00:00; Parents: ['graph'];
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-29 21:27:36.204091+00:00; Parents: ['graph'];
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-29 21:28:06.747210+00:00; Parents: ['graph'];
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-29 21:28:53.138568+00:00; Parents: ['graph'];
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-29 21:29:41.066010+00:00; Parents: ['graph'];
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-29 21:29:55.682422+00:00; Parents: ['graph'];
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-29 21:31:08.751423+00:00; Parents: ['graph'];
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-29 21:33:20.074234+00:00; Parents: ['graph'];
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-29 21:33:40.947360+00:00; Parents: ['graph'];
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-29 21:39:53.096303+00:00; Parents: ['graph'];
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-29 21:54:23.630188+00:00; Parents: ['graph'];
[COMMAND] Auth: Cookie?#9999; Com: sync; T: 2022-04-29 21:54:30.527541+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: nekolewd; T: 2022-04-29 22:03:10.751152+00:00; Parents: None;
[COMMAND] Auth: Cookie?#9999; Com: nekolewd; T: 2022-04-29 22:03:10.752152+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-29 22:22:51.009099+00:00; Parents: <discord.app_commands.commands.Group object at 0x000001E26B294AF0>;
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-29 22:22:51.677506+00:00; Parents: <discord.app_commands.commands.Group object at 0x000001E26B294AF0>;
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-29 22:22:52.047389+00:00; Parents: <discord.app_commands.commands.Group object at 0x000001E26B294AF0>;
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-29 22:22:52.107641+00:00; Parents: <discord.app_commands.commands.Group object at 0x000001E26B294AF0>;
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-29 22:22:53.612588+00:00; Parents: <discord.app_commands.commands.Group object at 0x000001E26B294AF0>;
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-29 22:22:53.680314+00:00; Parents: <discord.app_commands.commands.Group object at 0x000001E26B294AF0>;
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-29 22:22:54.755495+00:00; Parents: <discord.app_commands.commands.Group object at 0x000001E26B294AF0>;
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-29 22:22:54.824352+00:00; Parents: <discord.app_commands.commands.Group object at 0x000001E26B294AF0>;
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-29 22:22:55.943194+00:00; Parents: <discord.app_commands.commands.Group object at 0x000001E26B294AF0>;
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-29 22:22:56.009421+00:00; Parents: <discord.app_commands.commands.Group object at 0x000001E26B294AF0>;
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-29 22:22:57.812413+00:00; Parents: <discord.app_commands.commands.Group object at 0x000001E26B294AF0>;
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-29 22:22:57.812413+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-29 22:22:57.815415+00:00; Parents: <discord.app_commands.commands.Group object at 0x000001E26B294AF0>;
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-29 22:30:55.209383+00:00; Parents: <discord.app_commands.commands.Group object at 0x0000020555EC0B20>;
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-29 22:31:06.737663+00:00; Parents: <discord.app_commands.commands.Group object at 0x0000020555EC0B20>;
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-29 22:31:18.531839+00:00; Parents: <discord.app_commands.commands.Group object at 0x0000020555EC0B20>;
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-29 22:31:18.531839+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-29 22:31:47.069577+00:00; Parents: <discord.app_commands.commands.Group object at 0x0000020555EC0B20>;
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-29 22:31:47.069577+00:00; Parents: [];
[COMMAND] Auth: Cookie?#9999; Com: sync; T: 2022-04-29 22:35:59.724956+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-29 22:41:23.790862+00:00; Parents: <discord.app_commands.commands.Group object at 0x000001B955394BB0>;
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-29 22:41:29.466669+00:00; Parents: <discord.app_commands.commands.Group object at 0x000001B955394BB0>;
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-29 22:41:29.466669+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-29 22:44:18.775416+00:00; Parents: <discord.app_commands.commands.Group object at 0x000001CFE855CB50>;
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-29 22:44:18.776574+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-29 22:44:31.738505+00:00; Parents: <discord.app_commands.commands.Group object at 0x000001CFE855CB50>;
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-29 22:44:31.739506+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: source; T: 2022-04-29 22:44:54.133842+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: source; T: 2022-04-29 22:44:55.145647+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: source; T: 2022-04-29 22:44:57.561740+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: source; T: 2022-04-29 22:45:02.207515+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: source; T: 2022-04-29 22:45:02.832609+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: source; T: 2022-04-29 22:45:03.439276+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: source; T: 2022-04-29 22:45:10.049358+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: source; T: 2022-04-29 22:45:10.697210+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: source; T: 2022-04-29 22:45:25.704161+00:00; Parents: None;
[COMMAND] Auth: Cookie?#9999; Com: source; T: 2022-04-29 22:45:25.704161+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: fmtcode; T: 2022-04-29 22:46:08.565672+00:00; Parents: None;
[COMMAND] Auth: Cookie?#9999; Com: fmtcode; T: 2022-04-29 22:46:08.565672+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: fmtcode; T: 2022-04-29 22:46:40.362883+00:00; Parents: None;
[COMMAND] Auth: Cookie?#9999; Com: fmtcode; T: 2022-04-29 22:46:40.363885+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: fmtcode; T: 2022-04-29 22:47:14.816558+00:00; Parents: None;
[COMMAND] Auth: Cookie?#9999; Com: fmtcode; T: 2022-04-29 22:47:14.816558+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: fmtcode; T: 2022-04-29 22:47:43.250737+00:00; Parents: None;
[COMMAND] Auth: Cookie?#9999; Com: fmtcode; T: 2022-04-29 22:47:43.251736+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 22:52:25.760136+00:00; Parents: None;
[COMMAND] Auth: Cookie?#9999; Com: help; T: 2022-04-29 22:52:25.761137+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 22:53:07.549823+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 22:53:11.576152+00:00; Parents: None;
[COMMAND] Auth: Cookie?#9999; Com: help; T: 2022-04-29 22:53:11.577152+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 22:53:21.334532+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 22:53:21.968503+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 22:53:23.837061+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 22:53:27.735319+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:17:08.133707+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:17:14.344837+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:17:16.100084+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:17:17.463148+00:00; Parents: None;
[COMMAND] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:17:17.463148+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:17:56.129036+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:17:58.272840+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:18:03.151951+00:00; Parents: None;
[COMMAND] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:18:03.151951+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-29 23:18:28.352068+00:00; Parents: <discord.app_commands.commands.Group object at 0x000001BC5BB40BB0>;
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-29 23:18:31.918916+00:00; Parents: <discord.app_commands.commands.Group object at 0x000001BC5BB40BB0>;
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-29 23:18:32.678979+00:00; Parents: <discord.app_commands.commands.Group object at 0x000001BC5BB40BB0>;
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-29 23:18:44.389156+00:00; Parents: <discord.app_commands.commands.Group object at 0x000001BC5BB40BB0>;
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-29 23:18:44.389156+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: fmtcode; T: 2022-04-29 23:26:04.658978+00:00; Parents: None;
[COMMAND] Auth: Cookie?#9999; Com: fmtcode; T: 2022-04-29 23:26:04.659980+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:33:27.201053+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:33:28.989469+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:33:31.709384+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:33:32.464150+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:33:44.633862+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:33:47.221472+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:33:50.951735+00:00; Parents: None;
[COMMAND] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:33:50.951735+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:39:33.244072+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:39:35.999341+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:39:57.267402+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:39:58.227919+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:40:11.195556+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:40:13.837102+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:40:15.922798+00:00; Parents: None;
[COMMAND] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:40:15.922798+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:40:24.152293+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:40:27.397538+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:40:29.646635+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:40:32.350131+00:00; Parents: None;
[COMMAND] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:40:32.350131+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:42:40.909677+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:42:42.925063+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:42:44.294267+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:42:46.819466+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:42:49.571508+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:42:51.409656+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:42:56.136001+00:00; Parents: None;
